150
0
3,55,65,42,94,62,92,20,84,81,67,14,76,66,100,31,32,83,82,57,39,39,90,77,78,32,7,100,34,82,22,77,95,56,62,99,47,65,97,25,31,58,59,13,35,17,9,78,53,49,50,67,92,4,24,46,57,51,20,49,75,42,72,61,12,66,42,60,73,37,39,60,28,13,2,32,56,75,93,52,13,64,47,79,47,52,41,1,94,67,100,23,81,90,41,70,53,75,56,64,29,34,85,27,91,9,4,29,85,73,96,78,51,25,32,62,47,30,67,51,48,72,19,59,13,12,3,43,54,71,71,61,30,47,3,78,45,99,-,91,38,30,53,13,11,26,14,12,60,84
97,77,98,32,69,44,81,58,39,12,57,8,40,99,73,86,20,4,28,51,9,3,34,31,2,34,38,56,94,9,75,19,10,85,68,59,12,61,55,73,7,72,38,65,35,91,61,35,7,38,6,60,50,20,7,9,33,22,28,5,99,22,72,74,36,33,69,53,28,1,93,64,66,79,27,54,31,52,30,81,38,21,14,85,55,10,74,13,62,83,30,8,23,58,27,96,59,75,53,68,46,3,7,96,96,27,69,67,11,15,3,87,60,24,33,33,10,65,27,36,49,93,68,57,63,91,38,89,95,74,60,14,87,37,4,15,87,87,77,-,42,30,49,75,74,95,35,32,92,92
77,76,73,80,65,20,43,63,30,7,83,63,24,44,88,92,72,97,71,60,2,74,56,49,31,27,31,49,36,14,100,89,7,30,21,23,43,56,14,45,40,36,47,46,50,40,23,52,98,82,72,41,59,49,42,9,50,56,55,2,38,96,96,44,95,86,39,4,76,23,73,38,61,2,79,91,32,9,99,87,99,50,1,29,64,41,31,8,65,12,12,48,19,48,27,43,83,87,18,72,2,74,86,87,69,65,87,72,31,86,91,85,46,81,75,36,27,15,74,13,2,50,50,28,94,28,46,24,32,28,59,75,100,75,19,66,90,40,22,46,-,25,7,96,58,33,44,97,57,69
45,44,47,84,76,18,92,37,84,76,22,70,8,21,32,3,85,70,53,69,64,12,41,29,10,90,29,58,52,20,42,42,78,67,37,27,77,35,58,74,51,78,28,99,62,66,55,93,78,60,27,46,78,86,92,21,33,47,83,24,90,84,14,60,69,68,12,68,46,72,69,47,60,66,70,70,54,46,29,16,5,99,84,29,54,29,10,17,12,84,30,3,92,39,56,11,93,35,46,71,19,3,13,17,74,64,43,20,20,5,52,55,85,61,76,22,37,70,99,20,89,31,68,51,31,89,55,51,80,26,92,26,99,96,30,90,78,99,84,73,15,-,82,17,33,1,67,18,18,28
90,50,41,76,97,83,33,18,29,77,50,20,22,5,4,99,7,68,93,24,20,74,14,62,8,61,57,79,30,98,51,36,4,17,95,13,93,36,94,71,61,71,74,90,64,30,56,92,38,52,7,16,25,58,51,88,33,45,74,42,80,93,20,62,33,46,73,50,38,77,50,20,92,25,83,37,65,34,82,56,20,12,16,75,1,52,72,86,85,55,96,29,88,19,64,47,17,42,100,73,43,91,35,86,26,13,74,5,55,23,66,44,4,47,98,48,51,93,10,18,39,46,6,47,44,24,100,44,18,21,17,93,45,79,82,71,47,50,82,96,9,48,-,98,36,85,18,22,50,9
71,50,47,70,32,63,22,6,63,19,38,77,97,33,70,11,48,18,57,50,46,59,12,40,85,18,71,34,38,40,76,59,40,72,93,13,73,51,69,4,55,34,6,98,30,82,23,3,83,14,67,89,39,70,100,94,66,36,46,59,28,75,67,7,89,4,52,92,62,74,36,83,74,19,35,23,93,41,5,55,79,14,63,7,33,54,60,98,20,57,27,31,70,27,20,4,36,24,31,76,50,94,3,12,83,53,28,52,59,27,74,97,67,79,38,15,54,9,52,100,72,37,90,39,53,86,3,88,4,45,72,48,16,90,47,16,9,36,44,37,59,80,28,-,100,94,6,26,70,72
37,95,61,30,70,71,43,19,37,13,36,8,37,84,26,19,58,28,9,27,4,37,3,88,65,12,35,85,100,20,55,25,46,28,85,35,35,11,18,57,99,80,57,12,90,29,36,29,9,60,2,99,91,36,49,56,46,64,87,27,87,39,47,5,49,27,34,82,18,9,60,8,55,47,6,72,20,15,87,66,19,63,39,39,26,61,44,1,91,79,36,16,87,49,81,65,7,7,85,16,93,94,52,70,21,98,52,60,43,95,46,30,72,76,81,78,59,87,88,96,4,39,37,31,72,6,45,78,10,18,93,45,49,59,73,15,96,35,47,89,99,61,91,60,-,35,2,39,64,67
50,78,20,16,90,90,81,98,57,76,5,34,60,72,49,88,56,66,24,35,52,38,20,18,15,1,47,80,62,25,90,95,32,88,13,68,86,12,44,32,11,44,86,89,85,21,18,30,36,79,16,44,55,8,68,24,48,65,88,3,3,60,49,39,2,21,33,58,59,39,40,14,46,33,15,37,69,74,56,24,38,75,6,29,21,63,66,66,57,19,79,34,54,71,16,97,27,45,19,84,22,54,64,93,56,45,21,50,49,3,19,23,48,29,30,38,5,71,48,87,91,56,75,64,47,82,97,36,78,43,76,91,86,51,28,33,87,50,76,53,50,41,100,14,88,-,68,50,24,28
65,77,53,77,67,11,91,12,63,9,57,81,18,85,84,82,30,43,55,56,78,58,92,42,60,96,29,35,38,67,72,8,3,72,18,65,22,90,84,64,59,62,94,35,80,15,67,41,69,86,6,35,69,78,27,1,18,8,86,31,42,49,34,50,26,25,65,16,63,4,42,35,58,16,24,24,8,64,10,22,52,52,92,88,79,6,53,2,45,79,75,68,62,97,73,61,47,38,22,79,99,7,51,31,53,15,13,58,28,5,88,68,44,60,62,36,15,15,9,68,32,96,82,34,13,56,73,61,94,11,27,48,21,86,32,69,24,7,9,80,37,78,38,98,80,26,-,88,79,53
71,2,90,41,56,30,48,25,31,83,72,84,11,14,84,39,66,73,77,2,74,90,65,90,2,55,54,80,71,80,62,46,11,46,15,16,55,60,96,68,70,8,52,41,47,59,46,29,73,59,91,37,17,61,68,99,13,36,77,37,1,16,29,42,57,8,42,22,34,64,67,39,3,75,51,80,59,67,61,16,65,45,14,70,38,36,25,27,41,60,64,91,3,25,9,50,43,29,49,86,76,64,41,19,37,87,31,43,3,65,41,47,26,6,31,7,58,100,7,96,43,67,83,33,1,55,40,10,95,93,96,18,21,74,86,48,89,89,32,73,67,14,88,48,13,87,79,-,6,23
27,97,84,50,44,93,55,54,83,1,30,42,8,72,90,81,84,61,40,13,69,94,61,10,65,89,21,51,10,45,89,100,37,11,96,21,69,46,73,22,94,52,93,63,75,49,45,70,19,23,75,33,73,98,83,38,64,53,81,73,53,82,73,36,15,16,14,69,80,1,11,54,53,62,39,88,14,79,74,49,23,63,16,71,29,55,3,45,95,57,31,8,29,92,18,96,22,63,18,84,46,84,46,78,52,37,18,77,17,53,98,56,35,26,89,41,1,41,92,82,26,89,6,31,38,40,15,95,100,57,58,71,57,15,60,54,37,50,63,31,55,27,58,77,4,7,86,92,-,35
28,9,5,69,38,77,60,22,60,9,40,81,2,1,92,36,44,98,49,86,72,45,17,31,28,1,47,78,59,12,100,81,63,50,8,55,34,76,90,18,34,95,42,92,96,86,12,31,37,37,60,50,71,44,68,94,59,45,29,63,47,90,76,48,77,95,56,49,56,2,86,88,100,50,39,45,91,98,65,10,14,47,26,67,96,11,100,79,89,91,84,35,62,10,20,31,76,76,89,45,65,24,83,85,90,13,52,15,20,38,64,11,5,85,88,44,84,41,54,78,40,38,89,95,39,68,35,40,15,95,53,42,9,41,17,72,29,57,7,77,66,88,45,93,2,18,82,63,85,-
